idemplacementsilo;identifiant;adresse;commune;codefuv;observation_localisante;numerocircuit;gestionnaire;collecteur;datedebutexploitation;datecreation;maj_alphanumerique;maj_geometrie;insee;gid;lon;lat
3106;3106;28 Route de Lyon;Chassieu;22148;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2023-10-27;2023-10-27;69271;2832;4,958333134996506;45,738899758622374
4064;4064;31 Avenue de Saint-Exupéry;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-07-25;2017-08-14;2018-04-24;;69266;2854;4,878228736608032;45,75899679845138
E350;E350;Place Bagassi;Lissieu;35782;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2013-11-26;2018-04-24;;69117;2841;4,743259098448471;45,84540898141846
7006;7006;53 Quai Rambaud;Lyon 2e Arrondissement;27539;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2015-05-26;2021-04-02;2021-04-02;69382;2851;4,815868115242747;45,73503702166951
6868;6868;38 Allée des Jonquilles;Vénissieux;20219;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-12-16;2018-04-24;2008-12-09;69259;2860;4,863863262976321;45,69065124607299
3571;3571;Rue Mail Aragon Sartre;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;;69256;2868;4,9273318215901725;45,78197545680818
4037;4037;Rue Victor Hugo angle rt de genas;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-08-21;2018-04-24;2015-11-17;69266;2870;4,881097651197957;45,7546776340532
4051;4051;31 Rue Auguste Delage;Chassieu;;;V101.0.VERRE;Col Est;GPE;2021-02-15;2021-02-22;2021-02-22;;69271;2886;4,976987495673267;45,74154842228793
3593;3593;7 Rue des Chemins ;Vaulx-en-Velin;;parking;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2008-09-18;2018-04-24;;69256;2906;4,928160940243136;45,747894793319695
1990;1990;582 Allée de la Sauvegarde;Lyon 9e Arrondissement;35335;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2009-10-29;2018-04-24;2013-02-22;69389;2879;4,7887523861246155;45,789545412126714
2262;2262;12 Rue André Bollier;Lyon 7e Arrondissement;28564;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-01;2022-04-01;69387;2881;4,825093370603082;45,73381333554065
3617;3617;84 Cours Emile Zola;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-10-09;2019-10-09;69266;2920;4,8711039382181225;45,77088364269268
1238;1238;62 Rue de Brest/rue Merciere;Lyon 2e Arrondissement;;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2007-05-23;2018-04-24;2015-07-03;69382;2915;4,833357888223501;45,76108410653468
6189;6189;Rue Marcel Cerdan / Angle Rue Youri Gargarine;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;2012-03-08;2018-04-24;;69029;2929;4,925266999751941;45,74162552026287
2287;2287;68 Rue Jaboulay;Lyon 7e Arrondissement;28648;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-13;2022-04-13;69387;2935;4,84334735549852;45,74632467346523
2106;2106;17 Rue Joannès Chol;Champagne-au-Mont-d'Or;30013;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2018-06-06;2018-11-19;2018-11-19;2018-11-19;69040;2946;4,792698050608105;45,79720657037583
2320;2320;20 Rue Tourville;Lyon 7e Arrondissement;28610;;X101.0.VERRE;Col Sud;COL GUERIN;2017-06-08;;2022-04-05;2022-04-05;69387;2952;4,851508179939373;45,748264608528295
E754;E754;Rue Robert Saby angle Republique;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;GPE;2020-11-01;2020-11-10;2020-11-10;;69256;2958;4,9261835899455955;45,78604585990732
3684;3684;Angle Rt de Genas Meunier;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-07-10;2018-07-10;69266;2967;4,877235895081672;45,75500572929435
2606;2606;11 Rue Audibert et Lavirotte;Lyon 8e Arrondissement;28790;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2007-12-05;2022-04-15;2022-04-15;69388;2974;4,859696190152927;45,74003537067975
7657;7657;24 Allée Pierre de Coubertin;Lyon 7e Arrondissement;31944;;X101.0.VERRE;Col Sud;COL GUERIN;2017-06-28;2017-07-31;2018-04-24;;69387;2980;4,826900584193525;45,724233720260656
4084;4084;28 Avenue de Pérouges;Sathonay-Camp;26607;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2008-10-23;2018-04-24;2014-02-07;69292;2983;4,875704172926984;45,8225568509577
5212;5212;79 Rue Pierre Audry;Lyon 9e Arrondissement;29203;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2013-08-26;2018-04-24;;69389;2990;4,807917178874907;45,762838379300526
3488;3488;Rue Joseph Desbois angle Cam Guerin;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-05-09;2018-04-24;;69282;2995;5,004409954835598;45,773501476741814
3300;3300;Face au 6 Rue Francisco Ferrer;Décines-Charpieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-04-13;2022-03-15;;69275;3023;4,976109296929055;45,77295163496923
E196;E196;6 Rue Général Pâris de Bollardière;Vénissieux;36555;;V101.0.VERRE;Col Sud;COL VEOLIA;2019-02-27;2019-02-27;2023-05-23;2023-05-23;69259;3001;4,874665496045956;45,695842227178126
4137;4137;8H Rue Marius Pied;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-04-02;2018-04-30;2019-03-26;;69256;3007;4,91514998340384;45,7880942224526
6690;6690;19 Rue Gambetta;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2017-01-23;2018-04-24;;69290;3036;4,933528790960573;45,69880522789435
4255;4255;6 Rue Joseph Blein ;Vaulx-en-Velin;;à côté de la MDR;Z101.0.VERRE;Col Est;COL GUERIN;2020-01-15;2020-02-04;2020-02-04;;69256;3035;4,927874163793206;45,756345921003685
3911;3911;Face au 41 Avenue Albert Einstein;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2018-04-24;2016-06-07;69266;3049;4,886545242733948;45,78435999381818
1454;1454;72 Quai Joseph Gillet;Lyon 4e Arrondissement;28041;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2020-06-24;2013-02-20;69384;3039;4,8169615347200505;45,786859179230156
4055;4055;rue Simone Veil Allée nord Ouest;Décines-Charpieu;;;V101.0.VERRE;Col Est;GPE;2021-05-31;2021-06-10;2021-06-10;;69275;3040;4,979625255453376;45,7674493110776
1201;1201;1 Cours de Verdun Gensoul;Lyon 2e Arrondissement;27480;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2021-01-22;2014-04-03;69382;3041;4,824227476527109;45,75092520693823
5281;5281;97 Rue Georges Clémenceau;Sainte-Foy-lès-Lyon;15527;;V101.0.VERRE;Col Sud;COL VEOLIA;2017-05-22;;2020-01-20;2020-01-20;69202;3051;4,805904824384919;45,742242948082065
3562;3562;Avenue Maurice Thorez / Angle Rue Lesiré Face Parking;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2018-04-24;;69256;3061;4,913303856042205;45,781215251536096
4187;4187;117 Grande Rue de Saint-Clair;Caluire-et-Cuire;02841;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2009-01-28;2018-08-09;2013-02-11;69034;3070;4,856949948342763;45,78998632293363
2332;2332;52 Rue des Girondins;Lyon 7e Arrondissement;28615;;X101.0.VERRE;Col Sud;SITA;2017-05-22;2006-09-20;2022-04-07;2022-04-07;69387;3074;4,832096779863405;45,738565377353005
5399;5399;2b Rue des Terres Plates;Craponne;05872;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-09-15;2020-11-19;2020-11-19;69069;3077;4,726413552050357;45,74458098563141
3314;3314;15 Rue Pierre Mendès France;Bron;; ;Y101.0.VERRE;Col Est;GPE;2018-01-22;2016-07-22;2018-04-24;;69029;3103;4,911707865481772;45,71934289457441
2516;2516;8 Avenue des Frères Lumière;Lyon 8e Arrondissement;28709;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-19;2022-04-19;69388;3084;4,860614166034475;45,74677128867663
5124;5124;Chemin de Chantegrillet;Francheville;07258;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;;69089;3092;4,773729197978408;45,73826383040151
6197;6197;Rue de la Marne Angle Rue Lacouture;Bron;;;Y101.0.VERRE;Col Est;GPE;2018-01-22;2014-01-21;2020-02-04;;69029;3093;4,910597638697098;45,742817363800185
7484;7484;51 Grande Rue de la Guillotière;Lyon 7e Arrondissement;28500;;X101.0.VERRE;Col Sud;COL GUERIN;2021-10-07;2021-11-18;2021-11-18;;69387;3096;4,844766433508445;45,753303073319636
6948;6948;8 Rue Professeur Ranvier;Lyon 8e Arrondissement;28896;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2012-11-09;2022-04-19;2022-04-19;69388;3097;4,8863604517201935;45,73627931139765
4214;4214;Rue du Repos a droite entree cimetiere;Chassieu;;;V101.0.VERRE;Col Est;COL GUERIN;2018-09-10;2019-02-13;2019-02-13;;69271;3099;4,977087966087467;45,74418667437755
3299;3299;48 Rue Jean Foucaud;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2016-03-07;2018-04-24;;69256;3101;4,921633917499489;45,77208332870904
6693;6693;Face au  9 Rue Garibaldi;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2017-01-26;2018-04-24;2017-03-16;69290;3119;4,94604961379535;45,68483525135329
7659;7659;Rue Marcel Pagnol Angle Avenue Berliet;Vénissieux;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-07-03;2017-07-31;2018-04-24;;69259;3116;4,89023513535827;45,715120589642154
4736;4736;34 Rue Victor Hugo;Décines-Charpieu;;;V101.0.VERRE;Col Est;GPE;2022-04-25;2022-05-06;2022-05-06;;69275;3121;4,961629472954871;45,7599959664192
E661;E661;Face au 57 Rue Desaix;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2019-05-20;2019-06-19;2019-06-19;;69383;3127;4,8580724883930575;45,7576033529492
1064;1064;71 Quai Perrache;Lyon 2e Arrondissement;27538;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2022-10-14;2022-10-17;2022-10-17;;69382;3125;4,820215226624594;45,736858676154995
7120;7120;32 Rue Jeanne Hachette;Lyon 3e Arrondissement;27892;;Y101.0.VERRE;Col Est;GPE;2017-05-22;2015-11-18;2018-04-24;;69383;3130;4,864165641816093;45,75190407878063
7661;7661;14 Rue Paul Cazeneuve;Lyon 8e Arrondissement;28888;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-07-31;2017-08-02;2022-04-19;2022-04-19;69388;3132;4,865292177182114;45,73741259552235
4707;4707;Rue Bernaix angle Allee de la Cote;Villeurbanne;;;Z101.0.VERRE;Col Est;GPE;2022-01-10;2022-01-17;2022-01-17;;69266;3140;4,896813495499146;45,7611269550182
7674;7674;20 Rue de l'Université;Lyon 7e Arrondissement;28602;Sur stationnement avant le feu au numéro 27;X101.0.VERRE;Col Sud;SITA;2018-03-16;2018-03-29;2023-08-02;2023-08-02;69387;3115;4,840353912726747;45,750246318361924
1045;1045;25 Chemin de Fond Rose;Caluire-et-Cuire;02790;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2021-09-21;2021-10-01;2021-10-08;2021-10-01;69034;3162;4,8270765092374015;45,791377207787214
1050;1050;22 Rue Pierre Dupont;Lyon 1er Arrondissement;27443;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2021-12-08;2022-02-15;2022-02-15;2022-02-15;69381;3167;4,81934547024542;45,77071367910769
5386;5386;2 Rue de la Vuldy;Saint-Genis-les-Ollières;15933;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-06-24;2019-05-24;2019-05-24;69205;3170;4,722945021620663;45,75653014365699
3294;3294;Rue Pergoud angle Rue Paul Bert;Décines-Charpieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-03-14;2022-02-11;;69275;3187;4,959460796504897;45,76593679604516
5734;5734;65/67 Chemin du Moulin du Gôt;Francheville;07297;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2018-04-24;2017-10-06;69089;3190;4,753717072265619;45,74581215266004
2025;2025;Face au120 Avenue Thiers;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2019-07-08;2019-07-08;69386;3197;4,8616680290840275;45,76752326867939
6679;6679;8 Allée Irène Joliot-Curie;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-07-06;2018-04-24;;69290;3217;4,934071621168754;45,71724991268014
2079;2079;Rue Masséna angle rue Robert;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-07-22;2018-04-24;2018-03-19;69386;3198;4,855174388510555;45,764442656038455
1047;1047;1682 Route Départementale 306;Limonest;35762;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2021-10-25;2021-10-26;2021-10-26;;69116;3218;4,769921532267007;45,81930294709337
4184B;4184B;10 Chemin Jean Petit;Caluire-et-Cuire;02831;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2007-11-22;2018-04-24;2012-08-09;69034;3202;4,860079725288918;45,80414081236976
E234;E234;14b Rue du Peronnet;Vernaison;20611;;V101.0.VERRE;Col Sud;COL GUERIN;2019-05-02;2019-05-27;2021-06-23;2021-06-23;69260;3211;4,814918015112859;45,65222691953953
4036;4036;Rue Billon angle Rue Pressense;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-08-03;2018-04-24;2015-08-03;69266;3228;4,879042592242002;45,77195945211601
5400;5400;Rue Centrale (Salle des Fêtes Face LIDL);Craponne;;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2008-10-29;2018-04-24;;69069;3196;4,726038071319284;45,74597113855919
2395;2395;Face au 18 Rue Paul Claudel ;Saint-Priest;;à côté du transfo;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2017-03-16;2018-04-24;;69290;3248;4,926765285696675;45,70396555306917
4077;4077;5 Rue de la Boule en soie;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2017-12-01;2018-04-24;;69256;3249;4,9246940812243905;45,75879916407184
3826;3826;39 Avenue Roger Salengro;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;;2022-09-05;2022-09-05;69266;3242;4,871455501112009;45,7762356117263
3481;3481;Face au 7 Rue Jean Jaurès ;Meyzieu;;à côté du Parc;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-01-27;2019-01-31;2019-01-31;69282;3258;5,007259067586776;45,76709223657268
4700;4700;Bld Stalingrad ( Parking Transbordeur );Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2011-01-17;2020-05-25;;69266;3245;4,860408790819061;45,78365834393258
3296;3296;Face au 83 Avenue Roger Salengro;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2016-03-07;2018-04-24;;69256;3271;4,928252229397591;45,7559883202022
E782;E782;6 Rue Jean Baptiste Croibier;Vénissieux;37112;;V101.0.VERRE;Col Sud;COL GUERIN;2023-01-16;2023-01-19;2023-01-19;;69259;3257;4,885105012773862;45,71910028137796
7172;7172;24 Rue PM Jaricot;Lyon 5e Arrondissement;;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2016-02-10;2018-04-24;2016-02-12;69385;3265;4,815031116399317;45,761313041554004
6671;6671;Rue Danton face Rue Rouget de l'Isle ;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2008-08-11;2020-07-08;2008-08-11;69290;3275;4,944748242931072;45,70532143972362
6499;6499;Avenue Marcel Paul;Vénissieux;31964;angle jaures;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2015-06-29;2018-04-24;;69259;3237;4,88143504735906;45,701161316265086
6667;6667;Face au 14 Rue Camille Desmoulins;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2008-09-17;2019-05-16;2014-02-06;69290;3300;4,932212511570279;45,70677869606702
E746;E746;Rue du 19 Mars 1962 Halle du Marche;Mions;;;V101.0.VERRE;Col Est;COL GUERIN;2020-06-22;2020-06-23;2020-06-23;;69283;3291;4,957526230889968;45,66530734863565
5293B;5293B;52 Rue Professeur Deperet;Tassin-la-Demi-Lune;30481;;W101.0.VERRE;Col Sud;COL GUERIN;2018-01-22;2008-06-13;2022-03-17;2022-03-17;69244;3299;4,764157057028043;45,754501502366466
6688;6688;20 Rue Claude Debussy ;Saint-Priest;;à côté du transfo;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2017-01-23;2018-04-24;2017-01-23;69290;3323;4,919976690259781;45,70196005717893
4198;4198;40 Avenue Henri Barbusse;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-11-02;2019-01-31;2019-01-31;;69266;3334;4,879398444516008;45,767266131695365
4705;4705;1 Avenue des Plantées;Meyzieu;;;V101.0.VERRE;Col Est;GPE;2021-12-06;2022-01-06;2022-01-06;;69282;3341;5,0111723062488736;45,763876482235766
3589;3589;Face au 1 Avenue Roger Salengro;Vaulx-en-Velin;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;;2021-04-15;2021-04-15;69256;3356;4,929719264256272;45,765789778264704
4630;4630;43 Chemin du Train Bleu;Rochetaillée-sur-Saône;30588;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2014-02-03;69168;3324;4,833999696840943;45,84053793111682
7177;7177;92 Rue Docteur Edmond Locard;Lyon 5e Arrondissement;28293;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2016-02-15;2018-04-24;;69385;3327;4,796671034339327;45,75991304664427
4702;4702;Rue Léon Fabre angle bld 11 Novembre doublage 3816;Villeurbanne;;;Z101.0.VERRE;Col Est;GPE;2021-11-02;2021-11-04;2021-11-04;;69266;3330;4,872879323564488;45,778967203356935
E611;E611;149 Allée du 4 Avril 1908;Sathonay-Camp;36088;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2015-11-12;2018-04-24;2018-01-19;69292;3331;4,870705517539084;45,82509402886167
7128;7128;3 Rue Professeur Tavernier;Lyon 8e Arrondissement;28898;;Y101.0.VERRE;Col Sud;GPE;2017-05-22;2015-11-27;2018-04-24;;69388;3343;4,8668981994899125;45,728781310707895
E252;E252;Place de l'Abbé Feyeux;Saint-Didier-au-Mont-d'Or;34757;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2012-11-14;2018-04-24;;69194;3349;4,795230496591763;45,81045896071862
7208;7208;23 Avenue Albert Thomas;Saint-Fons;15129;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-04-18;2018-04-24;;69199;3353;4,859154968673887;45,705905431061396
4073;4073;Berge Clara Campoamor pont Morand;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-07-01;2017-08-25;2019-09-23;;69386;3355;4,8405635594849565;45,768545849582004
E349;E349;Face au 25 Place Roger Salengro;Saint-Priest;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2013-10-24;2018-04-24;;69290;3393;4,937722038110198;45,691150836868644
4038;4038;Boulevard des Turfistes;Bron;;Avant le sens interdit (début voie piétonne parc Parilly);Y101.0.VERRE;Col Est;COL GUERIN;2021-01-26;2021-01-29;2021-01-29;;69029;3379;4,909995417293407;45,71872942019481
7091;7091;86 Rue Béchevelin;Lyon 7e Arrondissement;28571;;X101.0.VERRE;Col Sud;COL GUERIN;2019-08-06;2019-09-02;2022-04-13;2022-04-13;69387;3381;4,838708302630511;45,74839261532229
E125B;E125B;Place verdun;Neuville-sur-Saône;;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2011-01-03;2018-04-24;2013-02-26;69143;3387;4,838713732806749;45,87716698682057
2334;2334;36 Rue Camille Roy;Lyon 7e Arrondissement;28576;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-05-17;2022-04-13;69387;3402;4,847779940355298;45,74521689809389
4258;4258;21 Route de Genas;Villeurbanne;21353;terre-plein;Y101.0.VERRE;Col Est;GPE;2020-02-27;2020-03-12;2023-12-15;2023-12-15;69266;3413;4,875552635190062;45,75496620375117
1412;1412;35 Rue du Bois de la Caille;Lyon 4e Arrondissement;28077;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-07-30;2013-02-20;69384;3419;4,8204435739923195;45,788790206630914
4741;4741;20 Cours Emile Zola;Villeurbanne;;;Z101.0.VERRE;Col Est;GPE;2022-06-01;2022-06-07;2022-06-07;;69266;3459;4,86421880561631;45,77051719538459
7282;7282;6 Rue Guillaume Paradin;Lyon 8e Arrondissement;28856;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2016-09-05;2022-04-19;2022-04-19;69388;3441;4,885861019704945;45,739197500470226
4047;4047;Rue PBaratin angle zola esplanade metro;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-08-24;2020-10-27;2020-10-27;69266;3445;4,900994034331212;45,76544995925623
E600;E600;19 Rue Berthe Morisot;Lyon 8e Arrondissement;36582;;Y101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2015-07-10;2022-04-19;2022-04-19;69388;3449;4,883831687563668;45,73294267721904
2255;2255;11t Avenue Leclerc;Lyon 7e Arrondissement;28487;;X101.0.VERRE;Col Sud;SITA;2017-05-22;2005-11-15;2022-04-01;2022-04-01;69387;3458;4,831755889801678;45,74522360061002
1987;1987;3b Quai Chauveau;Lyon 9e Arrondissement;29090;;W101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2010-07-28;2018-04-24;2013-02-22;69389;3467;4,81280817303663;45,76825622519704
7117;7117;8b Quai Saint Vincent;Lyon 1er Arrondissement;27351;;X101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2015-11-12;2021-08-11;2021-08-11;69381;3469;4,81746375775315;45,76775421854658
5175;5175;2 Rue de la Doulline;Francheville;07383;;V101.0.VERRE;Col Sud;COL GUERIN;2017-07-28;;2018-05-17;2018-05-17;69089;3474;4,761556159854905;45,73764716582223
5360;5360;Place Bad Abbach;Charbonnières-les-Bains;30016;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-07-11;2018-04-24;;69044;3486;4,744814105238762;45,779015231270556
2768;2768;Rue Etienne Richerand angle Rue Saint Antoine;Lyon 3e Arrondissement;;;Y101.0.VERRE;Col Est;GPE;2017-05-22;2010-03-05;2018-04-26;2016-03-17;69383;3514;4,866750477490735;45,76288733267886
4026;4026;35 Rue Jules Guesde;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2015-07-06;2018-04-24;;69266;3515;4,905640111143366;45,75567377410735
4061;4061;69 Rue Jean-Claude Vivant;Villeurbanne;21567;;Z101.0.VERRE;Col Est;COL GUERIN;2022-10-10;2022-12-06;2022-12-06;;69266;3546;4,8680823922207805;45,76705397777002
2277;2277;45 Avenue Leclerc;Lyon 7e Arrondissement;28487;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;;2022-04-01;2022-04-01;69387;3526;4,824210026793236;45,73686678423741
2612;2612;Rue Santos Dumont/Rue Saint Nestor;Lyon 8e Arrondissement;;;Y101.0.VERRE;Col Sud;GPE;2017-05-22;2010-07-02;2018-04-24;2013-12-05;69388;3541;4,861160267396803;45,744527436393625
4629;4629;539 Chemin de la Plage;Rochetaillée-sur-Saône;12953;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;;2018-04-24;2014-02-03;69168;3545;4,835579952309017;45,836287135674226
2082;2082;Rue de Créqui angle Cdt Faurax;Lyon 6e Arrondissement;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-09-02;2018-04-24;;69386;3550;4,844887012214073;45,77535958224861
7098;7098;Allée Picard;Saint-Fons;15126;angle peri;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2015-08-18;2018-04-24;;69199;3519;4,865152791924883;45,70573704657027
5172;5172;Rue Jean Rigaud;Écully;;face à Courtepaille;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2017-05-22;2008-08-05;2018-04-24;2012-12-04;69081;3520;4,786029596366622;45,78378313324026
4103;4103;79b Cours Vitton;Lyon 6e Arrondissement;28369;;Z101.0.VERRE;Col Est;GPE;2018-04-09;2018-04-12;2023-12-15;2023-12-15;69386;3582;4,859943877279676;45,770261742294565
E310;E310;5 Rue Pierre Dupont;Vénissieux;20508;;V101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2013-06-06;2018-04-24;;69259;3567;4,869783532609567;45,6953115012548
E173;E173;1 Place Julie Daubié;Lyon 8e Arrondissement;34748;;Y101.0.VERRE;Col Sud;COL GUERIN;2018-01-19;2018-01-16;2022-04-19;2022-04-19;69388;3569;4,882676851424401;45,7337071533716
3447;3447;Av Leclerc angle Rue Charny;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-09-19;2018-04-24;;69266;3580;4,891157423812929;45,75509544795367
3606;3606;11 Chemin des Plates;Vaulx-en-Velin;19801;;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2014-01-09;2018-04-24;2014-08-20;69256;3581;4,916797537670994;45,780902076342926
2304;2304;48 Rue Raulin;Lyon 7e Arrondissement;28689;;X101.0.VERRE;Col Sud;COL GUERIN;2017-05-22;2005-11-15;2022-04-04;2022-04-04;69387;3584;4,834513062333777;45,746855284016014
2398;2398;17 Avenue Jean Jaurès;Vénissieux;20236; ;V101.0.VERRE;Col Sud;COL VEOLIA;2017-05-22;2015-05-13;2019-03-18;2019-03-18;69259;3601;4,88045251381789;45,70266869235835
1072;1072;11 Chemin du Coulouvrier;Champagne-au-Mont-d'Or;03418;;V101.0.VERRE;Col Nord-Ouest;COL GUERIN;2022-12-08;2022-12-12;2022-12-12;;69040;3613;4,779158352712146;45,79696466169955
4168;4168;Rue Poizat a l'angle;Villeurbanne;;;Z101.0.VERRE;Col Est;COL GUERIN;2018-11-15;2018-11-29;2018-11-29;;69266;3615;4,893529960074128;45,756396013706656
5007;5007;72 Route de la Libération;Sainte-Foy-lès-Lyon;15495;;V101.0.VERRE;Col Sud;COL VEOLIA;2017-05-22;;2019-12-17;2019-12-17;69202;3616;4,778552918117267;45,727000606927945
4733;4733;Av de France angle Michel Servet;Décines-Charpieu;;;V101.0.VERRE;Col Est;GPE;2022-04-20;2022-05-03;2022-05-30;2022-05-30;69275;3621;4,968479196073004;45,75927344915284
3450;3450;Rue des Mimosas;Meyzieu;;;V101.0.VERRE;Col Est;COL GUERIN;2017-05-22;2016-07-19;2018-04-24;;69282;3637;4,988088637891921;45,776649366208375
2384;2384;15 Rue Mendes France ;Vaulx-en-Velin;;dans la déchèterie;Z101.0.VERRE;Col Est;COL GUERIN;2018-01-22;2016-11-24;2018-04-24;;69256;3659;4,933294292451079;45,77767048257943
